VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description 
ItFqogTmAvQ,48,52,400189,unverified,19,Serbian,Mladić preskače ogradu.
ItFqogTmAvQ,48,52,767031,unverified,24,Serbian,Čovek se penje na ogradu i preskače je.
ItFqogTmAvQ,48,52,592233,unverified,36,Serbian,Čovek preskače zid.
ItFqogTmAvQ,48,52,180998,unverified,297,French,Un homme saute sur un mur.
ItFqogTmAvQ,48,52,197912,unverified,39,Gujarati,દીવાલ કુદીને બહાર ભાગી જાય છે
ItFqogTmAvQ,48,52,789493,unverified,127,Gujarati,એક ભાઈ કુદીને દીવાલ ઉપર ચઢીને બેસી રહ્યો છે
ItFqogTmAvQ,48,52,339861,unverified,95,Hindi,एक आदमी देवर पर जाध रहा है.
ItFqogTmAvQ,48,52,818922,unverified,35,Hindi,एक आदमी गाना गा रहा है.
ItFqogTmAvQ,48,52,161492,unverified,30,Hindi,आदमी कूद रहा हे
ItFqogTmAvQ,48,52,221384,unverified,338,Hindi,एक आदमी चारदीवारी लांघ रहा है|
ItFqogTmAvQ,48,52,797651,unverified,102,Hindi,लड़का दीवाल से कूद रहा हे
ItFqogTmAvQ,48,52,429648,unverified,27,Spanish,Un hombre salta una cerca
ItFqogTmAvQ,48,52,682611,clean,82,English,A man jumps up and goes over a wooden fence at night.
ItFqogTmAvQ,48,52,760882,clean,42,English,A man sits on a fence.
ItFqogTmAvQ,48,52,707318,clean,15,English,A man jumps on a fence.
ItFqogTmAvQ,48,52,135621,clean,56,English,A man climbs over a short wall.
ItFqogTmAvQ,48,52,280252,clean,31,English,A man is jumping a wall.
ItFqogTmAvQ,48,52,257511,clean,21,English,A man is jumping up onto a stone wall.
ItFqogTmAvQ,48,52,275759,clean,44,English,A man is jumping over a fence.
ItFqogTmAvQ,48,52,373663,clean,73,English,A man jumps onto a short wall.
ItFqogTmAvQ,48,52,155632,clean,38,English,A man is hopping onto a wall.
ItFqogTmAvQ,48,52,169605,clean,17,English,Someone is jumping over a wall.
ItFqogTmAvQ,48,52,617730,clean,14,English,A man jumps up on a wall.
ItFqogTmAvQ,48,52,309959,clean,19,English,The man jumped over a short wall at night.
ItFqogTmAvQ,48,52,762891,clean,16,English,The man jumped on the wall.
ItFqogTmAvQ,48,52,807872,clean,27,English,A man sits on a bridge railing.
ItFqogTmAvQ,48,52,553931,clean,18,English,The man climbed over the short wall.
ItFqogTmAvQ,48,52,965612,unverified,74,English,there is a two people
ItFqogTmAvQ,48,52,741585,unverified,32,English,A man climbs on a wall.
ItFqogTmAvQ,48,52,394339,unverified,139,English,A person walking their
ItFqogTmAvQ,48,52,490234,unverified,304,English,Mannippaya orginal jaazay Tv Rip hq hd vinnai
ItFqogTmAvQ,48,52,707318,unverified,22,English,A man jumps on a fence.
ItFqogTmAvQ,48,52,561769,unverified,133,English,Tamil song.
ItFqogTmAvQ,48,52,373663,unverified,29,English,A man jumps onto a low wall.
ItFqogTmAvQ,48,52,125129,unverified,57,English,real life with﻿ lots of loving memories....feel the deep in our hearts.
ItFqogTmAvQ,48,52,749155,unverified,60,English,A man sitting on a parapet wall
ItFqogTmAvQ,48,52,309959,unverified,16,English,The man jumped over the short wall.
ItFqogTmAvQ,48,52,762891,unverified,13,English,The man jumped the wall.
ItFqogTmAvQ,48,52,554590,unverified,28,English,A man hops up on a railing.
ItFqogTmAvQ,48,52,810845,unverified,62,English,The man is jumping on the wall.
ItFqogTmAvQ,48,52,675312,unverified,33,Russian,"Парень перелазит через забор, запрыгнув на него."
ItFqogTmAvQ,48,52,733696,unverified,47,Tamil,ஒருவர் சுவரை தாண்டுகிறார்.
ItFqogTmAvQ,48,52,950427,unverified,40,Tamil,மனிதன் சுவற்றின் மீது எறி குதிக்கிறான்.
ok4cM6WTA5E,142,150,588702,unverified,45,Slovene,Moški strese nariban sir iz krožnika v lonec.
ok4cM6WTA5E,142,150,588702,unverified,35,Slovene,Moški strese nariban sir iz krožnika v lonec.
ok4cM6WTA5E,142,150,702553,unverified,41,Chinese,一个人把通心粉倒进锅里。
ok4cM6WTA5E,142,150,968828,unverified,213,German,Jemand tut Käse in einen Topf mit Tomatensauce.
ok4cM6WTA5E,142,150,984231,unverified,22,Romanian,O femeie pregateste un sos.
ok4cM6WTA5E,142,150,116080,unverified,21,Romanian,Un bucatar pune cascaval in mancare.
ok4cM6WTA5E,142,150,408475,unverified,19,Dutch,"De luie kok voegt kaas bij zijn tomatensaus, voor de lasagne."
ok4cM6WTA5E,142,150,553067,unverified,36,Dutch,Iemand gooit geraspte kaas in pan met tomatensaus.
ok4cM6WTA5E,142,150,180998,unverified,32,French,Un homme verse du fromage sur de la sauce tomate.
ok4cM6WTA5E,142,150,280252,unverified,50,Gujarati,Yakti tavadima cobij nakhe che.
ok4cM6WTA5E,142,150,339861,unverified,43,Hindi,एक आदमी कुछ पका रहा है.
ok4cM6WTA5E,142,150,615202,unverified,46,Hindi,एक शकुस कुछ पकवान पकराहहेय
ok4cM6WTA5E,142,150,818922,unverified,39,Hindi,एक शक्स कुछ बना रहा है.
ok4cM6WTA5E,142,150,161492,unverified,111,Hindi,एक लड़की पकराहिहेय
ok4cM6WTA5E,142,150,797651,unverified,57,Hindi,एक मृद उन पका रहा हे
ok4cM6WTA5E,142,150,429648,unverified,38,Spanish,Un cocinero agrega un montón de queso a una olla
ok4cM6WTA5E,142,150,159786,clean,118,English,A chef pours shredded mozzarella into a sauce pan.
ok4cM6WTA5E,142,150,772960,clean,204,English,A man adds a plate full of grated cheese to a pan is which tomato puree is being cooked.
ok4cM6WTA5E,142,150,275759,clean,30,English,A man is adding something to a pan.
ok4cM6WTA5E,142,150,825347,clean,21,English,A man is putting cheese into a pan with sauce.
ok4cM6WTA5E,142,150,135621,clean,100,English,A man is scooping pasta from a plate into a pan of sauce.
ok4cM6WTA5E,142,150,295615,clean,57,English,A man pours a plate of shredded cheese into a pot of sauce.
ok4cM6WTA5E,142,150,297776,clean,39,English,A person dumps a plate of shredded cheese into a pot.
ok4cM6WTA5E,142,150,280252,clean,57,English,A person is adding rice in the bowl.
ok4cM6WTA5E,142,150,617730,clean,33,English,A person is adding shredded cheese to a pot.
ok4cM6WTA5E,142,150,374994,clean,37,English,A person is pouring cheese into a pot of red sauce.
ok4cM6WTA5E,142,150,760882,clean,24,English,A person is putting shredded cheese in a pot.
ok4cM6WTA5E,142,150,807872,clean,25,English,A person puts pasta in some water.
ok4cM6WTA5E,142,150,155632,clean,31,English,A woman is putting cheese into some sauce.
ok4cM6WTA5E,142,150,615204,clean,29,English,Grated cheese is added to the sauce.
ok4cM6WTA5E,142,150,922727,clean,32,English,Someone is putting cheese into pasta sauce.
ok4cM6WTA5E,142,150,762891,clean,41,English,The cook is adding cheese into the pot.
ok4cM6WTA5E,142,150,309959,clean,17,English,The lady added cheese to the sauce.
ok4cM6WTA5E,142,150,553931,clean,20,English,The lady added cheese to the tomatoe sauce.
ok4cM6WTA5E,142,150,120198,unverified,29,English,How to prepare Lasagna?
ok4cM6WTA5E,142,150,833861,unverified,26,English,A person is cooking
ok4cM6WTA5E,142,150,965612,unverified,50,English,the person is the cooking the noodles
ok4cM6WTA5E,142,150,132126,unverified,155,English,In the process of preparing a delicacy.
ok4cM6WTA5E,142,150,799001,unverified,19,English,A man is cooking.
ok4cM6WTA5E,142,150,449694,unverified,154,English,cheese melting in hot sauce.
ok4cM6WTA5E,142,150,707318,unverified,18,English,A person puts shredded cheese into a pot.
ok4cM6WTA5E,142,150,257511,unverified,35,English,A person is adding shredded cheese to a cooking pot.
ok4cM6WTA5E,142,150,741585,unverified,23,English,Someone is putting cheese into a pot.
ok4cM6WTA5E,142,150,334786,unverified,28,English,Someone is pouring cheese in a pot.
ok4cM6WTA5E,142,150,561769,unverified,117,English,frying the vegetables.
ok4cM6WTA5E,142,150,373663,unverified,58,English,Someone is putting cheese into a pan of sauce.
ok4cM6WTA5E,142,150,754300,unverified,38,English,A man cooking food
ok4cM6WTA5E,142,150,394339,unverified,575,English,a lady is making a dish
ok4cM6WTA5E,142,150,334439,unverified,67,English,A man is making lasagna
ok4cM6WTA5E,142,150,130040,unverified,20,English,a man cooking his kichen
ok4cM6WTA5E,142,150,977945,unverified,271,English,a man is making Lasagna
ok4cM6WTA5E,142,150,346578,unverified,29,English,A man is adding cheese to a sauce.
ok4cM6WTA5E,142,150,762891,unverified,14,English,The man is dropping cheese into the pot.
ok4cM6WTA5E,142,150,221999,unverified,62,English,the man is cooking
ok4cM6WTA5E,142,150,869926,unverified,100,English,A man is adding shredded cheese to a pot.
ok4cM6WTA5E,142,150,525230,unverified,307,English,very good making for lasagna video
ok4cM6WTA5E,142,150,638934,unverified,20,English,A man is dumping cheese into a pot of tomato sauce.
ok4cM6WTA5E,142,150,242261,unverified,23,Russian,Человек высыпает тертый сыр в кастрюлю
ok4cM6WTA5E,142,150,292940,unverified,33,Serbian,covek kuva kupus
ok4cM6WTA5E,142,150,301099,unverified,62,Serbian,ubacivanje rendanog kackavalja u serpu
ok4cM6WTA5E,142,150,733696,unverified,1049,Tamil,ஒருவர் பாத்திரத்தில் எதையோ கொட்டிக்கொண்டு இருக்கிறார்.
ok4cM6WTA5E,142,150,950427,unverified,42,Tamil,மனிதன் சமைத்து கொண்டு இருக்கிறான்.
xxHx6s_DbUo,36,40,588702,unverified,37,Slovene,Moški izvaja sklece.
xxHx6s_DbUo,36,40,588702,unverified,29,Slovene,Moški dela sklece.
xxHx6s_DbUo,36,40,203142,unverified,13,Romanian,Un barbat face flotari.
xxHx6s_DbUo,36,40,984231,unverified,17,Romanian,Un barabt face flotari.
xxHx6s_DbUo,36,40,116080,unverified,11,Romanian,Un barbat face flotari.
xxHx6s_DbUo,36,40,400189,unverified,25,Serbian,Čovek radi sklekove.
xxHx6s_DbUo,36,40,589431,unverified,22,Serbian,Muškarac radi sklekove dok žena broji.
xxHx6s_DbUo,36,40,649244,unverified,15,Serbian,Čovek vežba i trči
xxHx6s_DbUo,36,40,180998,unverified,22,French,Un homme s'entraine.
xxHx6s_DbUo,36,40,362812,unverified,17,Macedonian,Дечко вежба на греди
xxHx6s_DbUo,36,40,362812,unverified,11,Macedonian,човек вежба
xxHx6s_DbUo,36,40,209436,unverified,20,Macedonian,pogled vo ogledalo
xxHx6s_DbUo,36,40,161492,unverified,27,Hindi,आदमी भाग रहही
xxHx6s_DbUo,36,40,339861,unverified,34,Hindi,एक आदमी कसरत कर रहा है.
xxHx6s_DbUo,36,40,818922,unverified,35,Hindi,एक आदमी कसरत कर रहा है.
xxHx6s_DbUo,36,40,615202,unverified,39,Hindi,एक लड़का कसरत कराहहेय
xxHx6s_DbUo,36,40,797651,unverified,40,Hindi,एक जाना एग्स सिस कर रहा है
xxHx6s_DbUo,36,40,429648,unverified,22,Spanish,Un hombre se ejercita animado por una chica
xxHx6s_DbUo,36,40,682611,clean,172,English,"A woman is seated watching a man do push-ups, when the scene changes to another man doing push-ups that propel him forward."
xxHx6s_DbUo,36,40,760882,clean,38,English,A man is doing push-ups.
xxHx6s_DbUo,36,40,707318,clean,13,English,A man is doing push ups.
xxHx6s_DbUo,36,40,280252,clean,29,English,A man is doing exercise.
xxHx6s_DbUo,36,40,159786,clean,442,English,A man is doing push ups.
xxHx6s_DbUo,36,40,257511,clean,20,English,A man is doing push-ups on blocks while a woman watches.
xxHx6s_DbUo,36,40,922727,clean,37,English,A man is doing push ups.
xxHx6s_DbUo,36,40,275759,clean,81,English,A man is doing exercises.
xxHx6s_DbUo,36,40,297776,clean,27,English,A man does pushups.
xxHx6s_DbUo,36,40,373663,clean,29,English,A man is exercising.
xxHx6s_DbUo,36,40,155632,clean,21,English,A man is doing push-ups.
xxHx6s_DbUo,36,40,169605,clean,26,English,A man is walking on his hands.
xxHx6s_DbUo,36,40,617730,clean,26,English,A man is doing push-ups.
xxHx6s_DbUo,36,40,309959,clean,24,English,the man did push ups on some blocks and on the top of a wall.
xxHx6s_DbUo,36,40,762891,clean,14,English,The man is doing pushups.
xxHx6s_DbUo,36,40,807872,clean,18,English,A man does pushups.
xxHx6s_DbUo,36,40,553931,clean,16,English,The man did pushups on a wall.
xxHx6s_DbUo,36,40,741585,unverified,12,English,A man is working out.
xxHx6s_DbUo,36,40,120123,unverified,31,English,A musical video with an Indian couple.
xxHx6s_DbUo,36,40,309415,unverified,48,English,people working out
xxHx6s_DbUo,36,40,950698,unverified,160,English,simply superb inspirational﻿ song an pawan kalyan...the most selfless actor...preeti i like.
xxHx6s_DbUo,36,40,554590,unverified,26,English,A man does push-ups.
xxHx6s_DbUo,36,40,919506,unverified,30,English,a man doing kulops.
xxHx6s_DbUo,36,40,749155,unverified,38,English,A man exercising a lot
xxHx6s_DbUo,36,40,633378,unverified,31,English,A man is doing a push-up.
xxHx6s_DbUo,36,40,688049,unverified,41,English,A man is doing exercise
xxHx6s_DbUo,36,40,418656,unverified,50,English,A MAN IS DOING EXERCISE.
xxHx6s_DbUo,36,40,502429,unverified,476,English,A man is doing exercise.
xxHx6s_DbUo,36,40,707318,unverified,13,English,A man is doing push ups.
xxHx6s_DbUo,36,40,261314,unverified,312,English,A man is exercsing.
xxHx6s_DbUo,36,40,309959,unverified,20,English,The man did pushup on bricks and on a wall.
xxHx6s_DbUo,36,40,762891,unverified,11,English,The man is exercising.
xxHx6s_DbUo,36,40,965612,unverified,46,English,the boy is doing the excising
xxHx6s_DbUo,36,40,675312,unverified,313,Russian,"Парень отжимается, девушка считает."
xxHx6s_DbUo,36,40,733696,unverified,165,Tamil,ஒருவர் தண்டால் எடுத்துக்கொண்டு இருக்கிறார்.
xxHx6s_DbUo,36,40,950427,unverified,42,Tamil,ஒருவன்  உடல் பயிற்சி செய்து  கொண்டு இருக்கிறான்.
xxHx6s_DbUo,36,40,562181,unverified,43,Italian,Un ragazzo fa dei piegamenti osservato da una ragazza
Gh4Beb8StFM,29,50,588702,unverified,54,Slovene,Fant pleše na odru.
Gh4Beb8StFM,29,50,588702,unverified,98,Slovene,Moški pleše na odru.
Gh4Beb8StFM,29,50,652099,unverified,49,Tagalog,Sumasayaw ang isang lalaki sa establado.
Gh4Beb8StFM,29,50,702553,unverified,20,Chinese,一个男人在台上跳舞。
Gh4Beb8StFM,29,50,362812,unverified,18,Macedonian,Дечко игра на бина
Gh4Beb8StFM,29,50,968828,unverified,46,German,Ein junger Mann tanzt auf einer Bühne.
Gh4Beb8StFM,29,50,116080,unverified,41,Romanian,Un tanar danseaza.
Gh4Beb8StFM,29,50,553067,unverified,52,Dutch,Jongeman met band achter zich danst op een podium.
Gh4Beb8StFM,29,50,408475,unverified,29,Dutch,Een jongen met zonnebril voert robot-achtige dansmoves uit.
Gh4Beb8StFM,29,50,789493,unverified,61,Gujarati,એક છોકરો  સંગીતની ધૂન ઉપર રહ્યો છે
Gh4Beb8StFM,29,50,615202,unverified,63,Hindi,एक लड़का नाच रहाहे
Gh4Beb8StFM,29,50,294030,unverified,48,Spanish,Un muchacho bailando break dance.
Gh4Beb8StFM,29,50,550906,clean,675,English,A boy pops and locks onstage.
Gh4Beb8StFM,29,50,625932,clean,36,English,A boy is dancing on stage.
Gh4Beb8StFM,29,50,825347,clean,21,English,A boy is performing dance moves on a stage.
Gh4Beb8StFM,29,50,295615,clean,53,English,A boy performs onstage.
Gh4Beb8StFM,29,50,155632,clean,30,English,A guy is break-dancing on stage.
Gh4Beb8StFM,29,50,297776,clean,74,English,A kid breakdances onstage.
Gh4Beb8StFM,29,50,435773,clean,32,English,A kid is dancing like a robot.
Gh4Beb8StFM,29,50,374994,clean,13,English,A man is dancing on a stage.
Gh4Beb8StFM,29,50,280252,clean,41,English,A man is dancing on a stage.
Gh4Beb8StFM,29,50,275759,clean,137,English,A man is dancing on a stage.
Gh4Beb8StFM,29,50,922727,clean,34,English,A man is dancing.
Gh4Beb8StFM,29,50,135621,clean,112,English,A man is on stage and he starts gyrating his body.
Gh4Beb8StFM,29,50,309959,clean,24,English,A man moved his body on the stage.
Gh4Beb8StFM,29,50,772960,clean,196,English,A man wearing dark glasses is performing break-dance on stage in front of an audience.
Gh4Beb8StFM,29,50,164462,clean,58,English,A young man on stage dancing.
